`id_partido`; `id_temporada`;num_jornada; `ds_dia_semana`; `fe_fecha`;ds_hora; `id_equipo_local`;ds_nombre_local; `id_equipo_visitante`;ds_nombre_visitante; `ct_odds_local`; `ct_odds_empate`; `ct_odds_visitante`; `ct_goles_local`; `ct_goles_visitante`;BTTS; `ct_xg_local`; `ct_xg_visitante`; `ct_asistencia`; `ds_estadio_partido`; `ds_arbitro`;Entrenador local;Entrenador visitante; `ct_possesion_local`; `ct_possesion_visitante`; `num_remates_local`; `num_remates_visitante`; `num_remates_puerta_local`; `num_remates_puerta_visitante`; `num_remates_fuera_local`; `num_remates_fuera_visitante`; `num_tarjetas_local`; `num_tarjetas_visitante`; `num_corners_local_1p`; `num_corners_visitante_1p`; `num_corners_local_2p`; `num_corners_visitante_2p`;Total corners; `num_faltas_local`; `num_faltas_visitante`; `num_fueras_juego_local`; `num_fueras_juego_visitante`;Tajerata roja local;Tajerata roja visitante;Minuto primera tarjeta roja; `ds_formacion_local`; `ds_formacion_visitante`; `m_gol_1_loc`; `m_gol_2_loc`; `m_gol_3_loc`; `m_gol_4_loc`; `m_gol_5_loc`; `m_gol_6_loc`; `m_gol_7_loc`; `m_gol_8_loc`; `m_gol_9_loc`; `m_gol_10_loc`; `m_gol_11_loc`; `m_gol_12_loc`; `m_gol_1_vis`; `m_gol_2_vis`; `m_gol_3_vis`; `m_gol_4_vis`; `m_gol_5_vis`; `m_gol_6_vis`; `m_gol_7_vis`; `m_gol_8_vis`; `m_gol_9_vis`; `m_gol_10_vis`; `m_gol_11_vis`; `m_gol_12_vis`
324;2024-2025;33;NULL;23/04/2025;21:30;6;AlavÈs;13;Real Sociedad;2.45;3.10;3.10;1;0;0;;;17049;Estadio de Mendizorroza;Mateo Busquets;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
325;2024-2025;33;NULL;23/04/2025;21:30;2;Getafe;16;Real Madrid;7.00;4.50;1.45;0;1;0;;;15184;Coliseum Alfonso P√©rez;Jose Maria S√°nchez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
326;2024-2025;33;NULL;24/04/2025;19:00;9;Osasuna;8;Sevilla;2.45;3.30;2.90;1;0;0;;;20555;Estadio El Sadar;Adri√°n Cordero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
327;2024-2025;33;NULL;24/04/2025;19:00;10;LeganÈs;4;Girona;2.30;3.10;3.35;1;1;1;;;11595;Estadio Municipal de Butarque;Jos√© Luis Munuera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
328;2024-2025;33;NULL;24/04/2025;21:30;20;AtlÈtico Madrid;14;Rayo Vallecano;1.45;4.50;7.00;3;0;0;;;4941;Riyadh Air Metropolitan Stadium;Pablo Gonz√°lez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
329;2024-2025;33;NULL;24/04/2025;21:30;3;Real Betis;17;Valladolid;1.62;3.80;5.75;5;1;1;;;46458;Estadio Benito Villamar√≠n;Francisco Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
330;2024-2025;26;NULL;27/04/2025;16:15;19;Villarreal;18;Espanyol;1.70;3.80;5.00;1;0;0;;;17236;Estadio de la Cer√°mica;Jos√© Luis Munuera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
331;2024-2025;34;NULL;02/05/2025;21:00;14;Rayo Vallecano;2;Getafe;2.20;3.10;3.60;1;0;0;;;11648;Campo de F√∫tbol de Vallecas;V√≠ctor Garc√≠a;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
332;2024-2025;34;NULL;03/05/2025;14:00;6;AlavÈs;20;AtlÈtico Madrid;4.75;3.75;1.75;0;0;0;;;18117;Estadio de Mendizorroza;Juan Mart√≠nez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
333;2024-2025;34;NULL;03/05/2025;16:15;19;Villarreal;9;Osasuna;2.00;3.50;3.80;4;2;1;;;17147;Estadio de la Cer√°mica;Alejandro Quintero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
334;2024-2025;34;NULL;03/05/2025;18:30;7;Las Palmas;11;Valencia;2.90;3.20;2.50;2;3;1;;;24942;Estadio de Gran Canaria;Ricardo de Burgos;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
335;2024-2025;34;NULL;03/05/2025;21:00;17;Valladolid;12;Barcelona;12.00;6.50;1.22;1;2;1;;;23967;Estadio Municipal Jos√© Zorrilla;Alejandro Mu√±√≠z;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
336;2024-2025;34;NULL;04/05/2025;14:00;16;Real Madrid;5;Celta Vigo;1.18;7.50;16.00;3;2;1;;;67661;Estadio Santiago Bernab√©u;Jes√∫s Gil;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
337;2024-2025;34;NULL;04/05/2025;16:15;8;Sevilla;10;LeganÈs;1.85;3.40;4.50;2;2;1;;;35495;Estadio Ram√≥n S√°nchez Pizju√°n;Alejandro Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
338;2024-2025;34;NULL;04/05/2025;18:30;18;Espanyol;3;Real Betis;2.62;3.30;2.70;1;2;1;;;29126;RCDE Stadium;Guillermo Cuadra;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
339;2024-2025;34;NULL;04/05/2025;21:00;13;Real Sociedad;1;Athletic Club;2.15;3.15;3.70;0;0;0;;;36058;Reale Arena;C√©sar Soto;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
340;2024-2025;34;NULL;05/05/2025;21:00;4;Girona;15;Mallorca;1.62;3.90;5.80;1;0;0;;;7721;Estadi Municipal de Montilivi;Mario Melero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
341;2024-2025;35;NULL;09/05/2025;21:00;7;Las Palmas;14;Rayo Vallecano;3.20;3.10;2.45;0;1;0;;;20577;Estadio de Gran Canaria;Francisco Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
342;2024-2025;35;NULL;10/05/2025;14:00;11;Valencia;2;Getafe;2.05;3.25;3.90;3;0;0;;;43357;Estadio de Mestalla;Adri√°n Cordero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
343;2024-2025;35;NULL;10/05/2025;16:15;5;Celta Vigo;8;Sevilla;2.20;3.30;3.40;3;2;1;;;20281;Estadio Abanca Bala√≠dos;Pablo Gonz√°lez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
344;2024-2025;35;NULL;10/05/2025;18:30;15;Mallorca;17;Valladolid;1.95;3.40;4.20;2;1;1;;;16018;Estadi Mallorca Son Moix;Juan Pulido;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
345;2024-2025;35;NULL;10/05/2025;18:30;4;Girona;19;Villarreal;2.25;3.60;3.00;0;1;0;;;12011;Estadi Municipal de Montilivi;Isidro D√≠az de Mera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
346;2024-2025;35;NULL;10/05/2025;21:00;20;AtlÈtico Madrid;13;Real Sociedad;1.95;3.50;4.00;4;0;0;;;59612;Riyadh Air Metropolitan Stadium;Jose Maria S√°nchez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
347;2024-2025;35;NULL;11/05/2025;14:00;10;LeganÈs;18;Espanyol;2.30;3.10;3.35;3;2;1;;;11669;Estadio Municipal de Butarque;Javier Alberola;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
348;2024-2025;35;NULL;11/05/2025;16:15;12;Barcelona;16;Real Madrid;1.25;6.00;11.00;4;3;1;;;50319;Estadi Ol√≠mpic Llu√≠s Companys;Alejandro Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
349;2024-2025;35;NULL;11/05/2025;18:30;1;Athletic Club;6;AlavÈs;1.95;3.30;4.20;1;0;0;;;47947;San Mam√©s;Jos√© Luis Munuera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
350;2024-2025;35;NULL;11/05/2025;21:00;3;Real Betis;9;Osasuna;2.15;3.30;3.50;1;1;1;;;52839;Estadio Benito Villamar√≠n;Miguel √Ångel Ortiz Arias;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
351;2024-2025;36;NULL;13/05/2025;19:00;17;Valladolid;4;Girona;4.75;3.80;1.70;0;1;0;;;12664;Estadio Municipal Jos√© Zorrilla;Alejandro Quintero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
352;2024-2025;36;NULL;13/05/2025;20:00;13;Real Sociedad;5;Celta Vigo;2.30;3.30;3.10;0;1;0;;;25124;Reale Arena;V√≠ctor Garc√≠a;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
353;2024-2025;36;NULL;13/05/2025;21:30;8;Sevilla;7;Las Palmas;1.70;3.80;4.75;1;0;0;;;37078;Estadio Ram√≥n S√°nchez Pizju√°n;Juan Mart√≠nez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
354;2024-2025;36;NULL;14/05/2025;19:00;6;AlavÈs;11;Valencia;2.10;3.20;3.70;1;0;0;;;17626;Estadio de Mendizorroza;Jes√∫s Gil;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
355;2024-2025;36;NULL;14/05/2025;19:00;19;Villarreal;10;LeganÈs;1.33;5.00;8.50;3;0;0;;;17067;Estadio de la Cer√°mica;Ricardo de Burgos;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
356;2024-2025;36;NULL;14/05/2025;21:30;16;Real Madrid;15;Mallorca;1.22;6.50;11.00;2;1;1;;;60753;Estadio Santiago Bernab√©u;Javier Alberola;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
357;2024-2025;36;NULL;15/05/2025;19:00;14;Rayo Vallecano;3;Real Betis;3.00;3.30;2.35;2;2;1;;;1348;Campo de F√∫tbol de Vallecas;Pablo Gonz√°lez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
358;2024-2025;36;NULL;15/05/2025;19:00;9;Osasuna;20;AtlÈtico Madrid;3.60;3.30;2.10;2;0;0;;;21171;Estadio El Sadar;Mario Melero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
359;2024-2025;36;NULL;15/05/2025;21:30;2;Getafe;1;Athletic Club;3.40;2.75;2.55;0;2;0;;;11564;Coliseum Alfonso P√©rez;Guillermo Cuadra;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
360;2024-2025;36;NULL;15/05/2025;21:30;18;Espanyol;12;Barcelona;10.00;5.50;1.29;0;2;0;;;34283;RCDE Stadium;C√©sar Soto;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
361;2024-2025;37;NULL;18/05/2025;19:00;7;Las Palmas;10;LeganÈs;2.77;3.41;2.46;0;1;0;;;11279;Estadio de Gran Canaria;Jose Maria S√°nchez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
362;2024-2025;37;NULL;18/05/2025;19:00;15;Mallorca;2;Getafe;2.20;3.15;3.65;1;2;1;;;18124;Estadi Mallorca Son Moix;Alejandro Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
363;2024-2025;37;NULL;18/05/2025;19:00;11;Valencia;1;Athletic Club;2.98;3.15;2.40;0;1;0;;;45641;Estadio de Mestalla;Alejandro Mu√±√≠z;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
364;2024-2025;37;NULL;18/05/2025;19:00;20;AtlÈtico Madrid;3;Real Betis;1.83;3.65;4.00;4;1;1;;;62269;Riyadh Air Metropolitan Stadium;Adri√°n Cordero;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
365;2024-2025;37;NULL;18/05/2025;19:00;9;Osasuna;18;Espanyol;2.02;3.20;3.75;2;0;0;;;21131;Estadio El Sadar;Francisco Hern√°ndez;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
366;2024-2025;37;NULL;18/05/2025;19:00;12;Barcelona;19;Villarreal;1.51;4.70;5.10;2;3;1;;;49558;Estadi Ol√≠mpic Llu√≠s Companys;Jos√© Luis Munuera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
367;2024-2025;37;NULL;18/05/2025;19:00;17;Valladolid;6;AlavÈs;5.20;3.84;1.69;0;1;0;;;14506;Estadio Municipal Jos√© Zorrilla;Isidro D√≠az de Mera;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
368;2024-2025;37;NULL;18/05/2025;19:00;13;Real Sociedad;4;Girona;2.23;3.00;3.80;3;2;1;;;28315;Reale Arena;Miguel √Ångel Ortiz Arias;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
369;2024-2025;37;NULL;18/05/2025;19:00;8;Sevilla;16;Real Madrid;4.40;3.95;1.69;0;2;0;;;325;Estadio Ram√≥n S√°nchez Pizju√°n;Mateo Busquets;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
370;2024-2025;37;NULL;18/05/2025;19:00;5;Celta Vigo;14;Rayo Vallecano;1.80;3.88;4.30;1;2;1;;;21482;Estadio Abanca Bala√≠dos;Juan Pulido;;;NULL;NULL;NULL;NULL;NULL;NULL;#°VALOR!;#°VALOR!;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
